patient_id,radio_dim_0,radio_dim_1,radio_dim_2,radio_dim_3,radio_dim_4,radio_dim_5,radio_dim_6,radio_dim_7,radio_dim_8,radio_dim_9,radio_dim_10,radio_dim_11,radio_dim_12,radio_dim_13,radio_dim_14,radio_dim_15,radio_dim_16,radio_dim_17,radio_dim_18,radio_dim_19,radio_dim_20,radio_dim_21,radio_dim_22,radio_dim_23,radio_dim_24,radio_dim_25,radio_dim_26,radio_dim_27,radio_dim_28,radio_dim_29,radio_dim_30,radio_dim_31,radio_dim_32,radio_dim_33,radio_dim_34,radio_dim_35,radio_dim_36,radio_dim_37,radio_dim_38,radio_dim_39,radio_dim_40,radio_dim_41,radio_dim_42,radio_dim_43,radio_dim_44,radio_dim_45,radio_dim_46,radio_dim_47,radio_dim_48,radio_dim_49,radio_dim_50,radio_dim_51,radio_dim_52,radio_dim_53,radio_dim_54,radio_dim_55,radio_dim_56,radio_dim_57,radio_dim_58,radio_dim_59,radio_dim_60,radio_dim_61,radio_dim_62,radio_dim_63,radio_dim_64,radio_dim_65,radio_dim_66,radio_dim_67,radio_dim_68,radio_dim_69,radio_dim_70,radio_dim_71,radio_dim_72,radio_dim_73,radio_dim_74,radio_dim_75,radio_dim_76,radio_dim_77,radio_dim_78,radio_dim_79,radio_dim_80,radio_dim_81,radio_dim_82,radio_dim_83,radio_dim_84,radio_dim_85,radio_dim_86,radio_dim_87,radio_dim_88,radio_dim_89,radio_dim_90,radio_dim_91,radio_dim_92,radio_dim_93,radio_dim_94,radio_dim_95,radio_dim_96,radio_dim_97,radio_dim_98,radio_dim_99,radio_dim_100,radio_dim_101,radio_dim_102,radio_dim_103,radio_dim_104,radio_dim_105,radio_dim_106,radio_dim_107,radio_dim_108,radio_dim_109,radio_dim_110,radio_dim_111,radio_dim_112,radio_dim_113,radio_dim_114,radio_dim_115,radio_dim_116,radio_dim_117,radio_dim_118,radio_dim_119,radio_dim_120,radio_dim_121,radio_dim_122,radio_dim_123,radio_dim_124,radio_dim_125,radio_dim_126,radio_dim_127
LUNG1-134,-0.08573152,0.03882636,0.048600513,-0.023396835,0.073562354,0.010065056,-0.090623,-0.16658732,0.02669921,0.21849933,0.016978476,0.024327353,-0.28648686,-0.057426177,-0.12967792,0.024613805,-0.011644251,-0.0113390945,0.17280415,-0.08465627,-0.02430595,0.07397749,0.15866545,-0.0052290037,0.038264256,0.051340953,-0.029271405,-0.19816348,-0.021245245,0.16483979,0.015471112,-0.16764195,0.15811032,0.21065724,-0.019153083,-0.15980527,-0.039807174,-0.02115627,0.1404275,-0.032018553,-0.07531497,-0.11773255,-0.06925316,0.14349675,0.08613191,-0.07886721,-0.08383976,0.22310609,-0.14260331,0.16020802,-0.08134081,-0.02600398,0.14909661,0.008699745,-0.05922712,0.021563046,0.16068864,0.16599843,0.032489862,-0.00017991662,-0.03887207,0.008091463,-0.06587354,-0.085033864,0.03652806,0.093544915,0.0361033,0.20947826,-0.22805956,0.1333858,-0.08875395,0.2970544,-0.017729491,0.057276443,0.11149133,-0.0027384162,0.059764303,-0.036291756,0.19609416,0.07585439,0.07234065,0.16868553,-0.09214851,0.05934649,0.15139636,-0.21834971,-0.07593521,-0.049348876,0.16085418,-0.344044,0.10208239,-0.09081615,0.013241772,-0.1746857,0.037870687,-0.003203704,0.09322206,-0.020544661,0.16200614,0.1837392,0.06306953,-0.11452825,-0.08946773,0.06645747,0.2336674,-0.014578838,-0.03758599,-0.09387083,-0.11660144,0.21242803,-0.068210505,0.027809538,0.11996233,0.19616866,0.03129039,0.0038427506,-0.10028887,0.2262198,-0.14559388,0.19266796,-0.06345654,0.019272655,0.045983933,-0.07193716,-0.083381444,-0.008604571,0.10717872,-0.24161258
LUNG1-135,0.034007527,0.043486647,-0.0963667,0.0109243505,0.113587976,-0.104648754,-0.09563894,-0.26169625,0.027003223,0.13780329,0.035887286,0.0065664947,-0.1639909,-0.05183819,-0.093016714,0.0015722523,0.07086931,-0.08517518,0.045276158,-0.16737509,-0.08562584,0.059996065,0.15643875,-0.0438833,0.050496493,0.053242195,-0.14667965,-0.07251694,-0.09673526,0.06509834,-0.076313205,-0.09486537,0.1374479,0.09842114,-0.0505415,-0.10108129,-0.046537112,0.024317844,0.031501666,-0.011596816,-0.09914459,0.05164679,-0.02153632,0.1033298,0.038046792,-0.072234936,0.04233055,0.17936566,-0.09008225,0.04246539,0.014348526,0.05790858,0.10887204,-0.061341364,-0.0054980963,0.04499512,0.12871826,0.010637715,-0.0074251667,0.16345254,-0.16872925,-0.028785795,-0.13904297,-0.11095281,0.043860007,-0.022591136,-0.010762863,0.23264387,-0.07254006,0.1700784,-0.108207256,0.28881913,0.052698944,0.10181435,0.1344122,-0.08105176,-0.045395374,-0.039177585,0.07752532,0.083420366,0.044998225,0.07243657,-0.029850211,-0.021834537,0.10671617,-0.10588032,-0.119464025,-0.01821182,0.056652293,-0.09718579,0.074080616,0.045545995,0.036452867,-0.1666708,-0.065690555,-0.08708852,0.042153493,0.0047146864,-0.020789307,0.07726762,-0.01464303,-0.10247612,0.023088891,0.073986016,0.087820366,-0.10211506,0.034456693,-0.029003523,-0.05498763,0.09332681,-0.13960798,-0.052826345,-0.040300332,0.16325316,0.015600976,-0.12613258,-0.040768992,0.027158726,0.021229975,0.032871705,0.07300324,-0.06282355,-0.037849974,-0.113232665,-0.0048440024,0.0035148785,0.058792375,-0.14117604
LUNG1-136,0.058483936,-0.03201089,-0.028080748,-0.01705467,0.14712973,-0.13856576,0.10348942,-0.10338555,0.10722823,0.08723065,0.14198247,0.02554679,-0.2178615,-0.03685008,-0.08818579,-0.071043625,0.03634949,-0.059466317,0.08628389,-0.03789159,-0.06422182,0.11326049,0.056890447,0.11412611,0.07380879,0.11681412,-0.016296577,-0.075010784,-0.041716434,0.09254596,0.010844549,-0.078476295,0.07299433,0.012527049,0.093451604,-0.022232316,0.09048514,0.05771687,0.036695756,0.018162966,-0.10073461,-0.034948938,-0.014664788,0.07184952,0.006489344,-0.07700551,-0.003702458,0.26874515,-0.11385159,0.04062651,0.082356386,0.039712556,0.11638131,-0.13615724,-0.036078524,0.020973109,0.16719958,0.0066258125,-0.019196177,0.06199795,-0.04285269,-0.05302071,-0.054725632,-0.09456966,0.048223104,-0.014202345,-0.011196442,0.038521197,-0.11485878,0.1311984,-0.13563459,0.1761887,0.12669112,0.06199768,0.070110925,-0.011852168,0.08826827,-0.00010792981,0.07146836,-0.04572794,0.098898366,0.16967419,-0.01585599,0.05200325,0.103240006,-0.18919124,0.019197777,-0.076096565,0.06302759,-0.2346409,0.074979395,0.13817453,0.090486534,-0.107625335,0.14618365,-0.09040871,-0.05864647,-0.02682668,0.037758593,0.0659875,-0.013069812,-0.059606746,-0.047655955,0.13375005,0.10086134,-0.00058326684,0.095648,-0.06367188,-0.22488673,0.09135479,-0.0570363,-0.077082984,0.029396057,0.19900432,0.04605455,-0.06976927,-0.029498048,0.09284977,0.028913885,0.11920279,0.00767754,0.024290591,-0.15284841,-0.068259045,-0.04018787,0.05166782,0.12697479,-0.005438909
LUNG1-137,-0.017909922,0.06732438,-0.0861702,-0.010284841,0.09487673,-0.048809618,-0.07758289,-0.24582106,-0.018240955,0.15316446,0.020356882,0.009714723,-0.17022282,0.010425657,-0.055196784,0.0031699948,0.018630616,-0.058272533,0.06177531,-0.13433382,-0.08943439,0.089472935,0.17550898,-0.044356495,-0.01345171,0.10382268,-0.1687634,-0.05592943,-0.036560886,0.055921562,-0.08269551,-0.061327923,0.09410842,0.1682902,-0.08805929,-0.10346832,-0.058501538,0.026682748,0.07442089,-0.03629821,-0.09781213,0.0062550567,-0.023273434,0.050607048,0.014074314,-0.07252516,0.03176616,0.071529135,-0.043729175,0.09069356,-0.008385897,0.015952932,0.08688162,-0.035466783,-0.0263496,0.0040716752,0.14347248,-0.01611043,-0.0070608035,0.13896877,-0.14020553,0.006639648,-0.129023,-0.106941104,0.026892632,0.020536628,0.01623362,0.18195951,-0.10508086,0.17631286,-0.07406455,0.21568948,0.09539473,0.07676709,0.110165365,-0.11984812,-0.058499977,0.00590136,-0.010870194,0.05953928,-0.0065902025,0.061050158,-0.061713863,0.06627478,0.113967486,-0.07635065,-0.100465074,-0.012553379,0.071905516,-0.07017469,0.064053036,-0.009057678,0.012684282,-0.15808576,-0.06755989,-0.023704303,0.10049135,-0.029911106,0.033659182,0.10655178,0.013183053,-0.06714373,0.04817896,0.025274318,0.10582113,-0.05960674,0.04494395,-0.091756105,-0.070936605,0.08605696,-0.14744513,-0.055871908,-0.018345818,0.15016761,-0.0046710353,-0.12701365,-0.06779286,0.031025436,0.06767948,0.03598488,0.09516364,-0.07605709,0.014536127,-0.069524825,-0.042222586,0.024883874,0.07716245,-0.13423732
LUNG1-138,0.08156954,0.042010307,-0.05234994,-0.015628897,0.16579156,-0.12155135,0.054324426,-0.15091473,0.09320618,0.12406477,0.10068948,-0.010988653,-0.16421437,-0.004630007,-0.092569396,-0.026938256,-0.00429974,-0.0723158,0.09294306,-0.050574586,-0.04824541,0.10238187,0.087309435,0.103436306,0.13652724,0.11134787,-0.087579794,-0.04438234,-0.08239174,0.11143268,-0.02707548,-0.055281892,0.08106403,0.060650647,0.010540094,0.002375953,0.035604376,0.04923726,0.052296452,0.045688942,-0.120968536,-0.048784584,-0.048456527,0.076127216,-0.00062649697,-0.059533846,-0.04398029,0.21072313,-0.1298918,0.07586822,0.021508671,0.054533415,0.06239634,-0.08772418,-0.03762143,0.010465324,0.118442655,0.014339883,0.01445191,0.07478607,0.001875252,-0.06970827,-0.081071205,-0.07499458,0.10175978,-0.012680028,0.04627008,0.08881775,-0.10509276,0.098801,-0.13532758,0.16643983,0.053557556,0.07404802,0.07304149,-0.04456345,0.061012752,-0.039555825,0.10731237,-0.033727318,0.044314682,0.118063204,0.015974179,0.073938355,0.12368092,-0.14530778,-0.06779701,-0.07155334,0.09815851,-0.16095327,0.084089994,0.05734785,0.10693379,-0.06750251,0.08524899,-0.07069737,-0.09370191,-0.016724326,0.05831653,0.036507566,-0.05475337,-0.06266105,-0.021767806,0.125514,0.08494596,-0.002601888,0.046907544,-0.045265093,-0.21113051,0.074227504,-0.04610695,-0.06384124,0.027162176,0.17764392,0.06544037,-0.10182349,0.03035682,0.028957833,0.040829413,0.13437057,0.024452101,-0.014501799,-0.14374179,0.007828513,-0.0354542,0.024179753,0.09383325,-0.06541695
LUNG1-139,0.08765312,0.02442691,-0.04323854,-0.010381475,0.13917041,-0.12692511,0.057035968,-0.21691796,0.07871859,0.2530431,0.14981312,-0.028320473,-0.34220803,-0.035762474,0.05101049,-0.12852868,-0.106008545,-0.07343162,0.077879444,0.05748725,0.0076270476,0.25849167,0.20403865,0.12384581,0.13208862,0.12985891,0.00060618296,-0.07805372,-0.056342892,0.11546727,-0.0712286,-0.11914921,0.06594137,0.059010148,-0.03799366,-0.049293786,0.04471088,-0.0031875093,-0.044364646,0.15886885,-0.2528804,-0.14013828,0.027168967,0.007244721,-0.0037314557,-0.17075604,-0.0027703475,0.23329708,-0.04173632,0.23236942,0.06503519,-0.061501116,0.07255069,-0.23506778,0.0073971897,0.09522025,0.11107528,0.023713209,0.028676216,0.10659246,-0.010177766,-0.077645004,0.007234124,-0.057645157,0.15402825,0.03692101,-0.007323511,0.06762171,-0.08039267,0.22017309,-0.091145314,0.16564211,0.044264007,0.09832168,-0.046969965,-0.1300697,0.003982148,-0.072410904,0.15000355,-0.08622603,-0.018951401,0.1711737,0.08114219,0.08997982,0.17581937,-0.28467387,-0.052504543,0.016223736,0.13961388,-0.21450152,0.16899428,0.06257992,0.05985378,-0.14203599,0.037782058,-0.039803073,-0.12861153,-0.07055372,0.1399641,0.11768046,0.015938915,-0.103926554,-0.0121756755,0.18485942,0.24807963,-0.075389385,0.099977285,-0.06899194,-0.24790479,0.10180467,-0.13088758,-0.071083784,0.12532625,0.21871567,-0.002521269,-0.16960777,-0.11888561,0.0039032027,-0.06364743,0.08907204,-0.020223547,0.14760403,-0.11536381,0.09165495,-0.012995273,-0.021613277,0.13848677,-0.069308385
LUNG1-140,0.034625188,-0.045177884,-0.008511178,-0.01833304,0.16760771,-0.2034466,-0.0007211119,-0.042210132,0.105688594,0.04989337,0.14576024,0.0043563917,-0.20928265,-0.04037022,-0.1428639,-0.0569601,0.048094064,-0.036474466,0.040981784,-0.043677732,-0.055867553,0.12518218,0.04480416,0.026367184,0.100838825,0.099416174,0.040531125,-0.18139815,0.057504624,0.09152507,0.14061497,-0.124954544,0.13420753,0.056699082,0.07959547,-0.012929659,0.029159863,0.030866787,0.052184448,0.00096099265,-0.082621224,-0.05892474,-0.05838771,-0.010464686,-0.08038859,-0.10401111,-0.021896016,0.27078497,-0.06056948,0.105293766,0.16507377,0.069337085,0.18953499,-0.18171957,-0.07456344,-0.018256828,0.20225006,-0.05977191,0.008393317,0.19194272,-0.11036829,-0.07436235,0.039778262,-0.13041078,0.0072941408,-0.022210527,0.009636898,0.022906817,-0.06271802,0.17105946,-0.15191475,0.18177617,0.16786397,0.05779838,-0.0054192394,-0.07021473,0.15327446,0.08113687,0.05338719,-0.07032198,0.067382924,0.29277027,-0.014112458,0.07565271,0.09612636,-0.23187666,-0.026362948,-0.095185645,0.024746243,-0.30342883,0.12603848,0.1660794,0.11627773,-0.10173746,0.08737804,-0.1868898,0.089399114,0.04989737,0.06287925,0.10668832,0.077555284,-0.18842682,-0.08744498,0.063009135,0.046110485,-0.03059956,0.18660638,0.031092998,-0.23818606,0.18150683,-0.04767988,-0.12889595,-0.0008387305,0.28070262,0.10844717,-0.079650596,-0.117801115,0.106099725,0.043469325,0.037203804,-0.01742138,0.030014262,-0.13384445,-0.13406259,-0.083244056,-0.019548431,0.24818152,0.03108912
LUNG1-141,0.034805562,-0.030188955,-0.026206404,-0.045285128,0.10617083,-0.09568681,-0.10117886,-0.04174093,0.09456661,0.07222583,0.16719905,-0.06388133,-0.17886922,0.01946793,-0.076969095,-0.065529235,0.010494078,0.0082124,0.0730718,-0.023806453,-0.056759838,0.19772476,0.08659357,0.018643644,0.07512768,0.10054538,-0.05644884,-0.069384925,-0.025718827,0.08938316,0.07277942,-0.05168368,0.15513346,0.06863871,0.03133502,-0.07962387,0.04238447,0.035017513,0.034259234,0.056737494,-0.08885006,-0.094731025,-0.10764769,-0.041730404,-0.05865406,-0.05810984,-0.016338727,0.16821529,-0.06087804,0.13540861,0.175434,0.10479857,0.08335224,-0.11285985,0.00461141,-0.025044255,0.13988462,-0.085817724,0.017549288,0.17426705,-0.11122619,-0.07396754,0.024829363,-0.11421346,-0.030565849,0.006144773,0.010337539,0.047071084,-0.116062686,0.1491115,-0.15906677,0.09501392,0.06733942,0.018543595,0.08072376,-0.09585216,0.104263134,0.04104653,0.09238349,-0.06405339,-0.023011342,0.25997454,0.007273689,0.12227121,0.17743465,-0.12497921,-0.11113535,-0.036875993,0.029346619,-0.21947165,0.20446745,0.047190282,0.09836814,-0.08262342,0.010615129,-0.13560209,0.055767268,0.07881967,0.034685716,0.06472157,0.0301365,-0.15492882,-0.040013008,0.030576859,0.051895387,0.050064087,0.1453685,0.00967871,-0.10024272,0.22150517,-0.038638536,-0.158824,-0.011023805,0.25553608,0.072623745,-0.12061372,-0.11491269,0.08666352,0.022834959,0.10012229,-0.002169326,-0.0045735687,-0.14302057,-0.07039533,-0.087248355,-0.06042636,0.25234097,0.021720946
LUNG1-142,-0.020229788,-0.0074832328,-0.037979897,0.0117861405,0.1916902,-0.11704319,-0.0043212473,-0.16310719,0.045849763,0.16820514,0.20045799,0.020628825,-0.2596232,-0.12190188,-0.14135548,0.012249404,-0.06386334,-0.12441313,0.043933794,-0.08605944,-0.020445243,0.14161393,0.0593012,0.10584874,0.08793175,0.15009966,0.03144202,-0.2106491,0.02358456,0.12342462,0.10732464,-0.10830873,0.1215664,0.048696794,0.024485782,-0.11400808,0.0344291,0.0025366452,0.041724157,0.05615111,-0.14801648,-0.020226263,-0.08260348,-0.030415542,-0.019138608,-0.16966973,-0.07636813,0.20563582,-0.041019022,0.14994338,0.06866152,-0.004465852,0.14516433,-0.20763022,-0.013434241,-0.061056223,0.19116318,-0.035781715,0.07378866,0.091487646,-0.081691764,-0.0665,0.01789673,-0.13019429,0.03257379,-0.0341234,0.009089489,0.08283448,-0.12012772,0.18307304,-0.15521446,0.22570193,0.12796971,0.02750819,-0.0692553,-0.1050549,0.06731722,-0.015487976,0.123970814,-0.05572189,-0.095236264,0.30373412,0.024708346,0.07134861,0.20539916,-0.31127912,-0.04630757,0.016632982,0.03731152,-0.29772463,0.13636929,0.13220322,0.105048224,-0.09225355,0.07432234,-0.14833051,0.09385645,-0.037192736,0.14467713,0.11171764,0.0998469,-0.0969136,-0.17053118,0.029150542,0.13717192,-0.0661619,0.11862357,0.005065743,-0.24345246,0.17473872,-0.06672567,-0.14384624,0.019440511,0.21050012,0.061120696,-0.14211491,-0.1169741,0.03240886,-0.0021314453,0.07163234,-0.008329902,0.087683186,-0.1991205,-0.1574415,-0.07398079,-0.016975522,0.15388885,0.063921936
LUNG1-143,0.045793287,0.026955802,-0.039401527,-0.010885671,-3.619492e-05,0.020401426,-0.013785444,-0.17568466,0.005368447,0.13371898,0.04088294,0.054478303,-0.1417127,-0.0022724643,-0.02594132,0.04294009,-0.02236734,-0.0007251762,-0.025096629,-0.061558917,-0.10518646,0.14533398,0.11770503,-0.02110935,-0.01918935,0.0667161,-0.05010839,-0.0078976825,-0.04126142,-0.0070204213,0.023537599,-0.066271596,0.020543262,0.10812044,-0.056175657,0.05522515,-0.085146576,-0.023263156,0.030304804,0.038682356,-0.06723077,-0.053397883,-0.052057046,0.011550494,0.010948129,-0.07596669,-0.018658675,0.08569926,-0.061262943,0.023428123,0.081319116,0.060088187,0.07270458,-0.055704433,-0.013509113,-0.08715694,0.07281806,-0.043415986,-0.035178587,0.09963997,-0.09279346,0.059961706,-0.0557816,-0.06799943,0.07036966,0.04700145,-0.02307386,0.11716538,-0.060889807,0.15621142,-0.12637739,0.20844737,0.020826045,0.03043466,0.04795025,-0.0795864,0.012638229,0.01430544,0.0871893,-0.0012353025,0.009702042,0.09971806,-0.055584334,0.04092032,0.13701469,-0.0671616,-0.11381068,-0.044681888,0.11641112,-0.17364156,0.19269712,-0.03429203,0.05332298,-0.104027614,0.06110984,-0.14145505,0.054960772,-0.02769723,-0.0053582042,0.075648725,0.010760263,-0.08895977,0.0024033748,-0.0125239715,0.138789,0.037007846,0.03834614,-0.041278087,-0.019722138,0.1484985,-0.2050756,-0.14735949,0.049349558,0.12996408,0.087741464,-0.15848048,-0.09130861,0.06414192,0.041629322,0.037653834,0.092574745,0.00030753762,-0.058336113,-0.08851871,0.027282532,0.06722267,0.16636097,-0.102530524
LUNG1-144,-0.00094394013,0.0025908202,-0.010969812,0.028895393,0.10983653,-0.10490695,0.07862972,-0.22502828,0.054231178,0.2300809,0.08105187,0.032959938,-0.21670836,-0.014516823,0.0719794,-0.07570054,-0.08996243,-0.016139846,0.043064624,-0.01820764,0.0034471191,0.15883929,0.164941,0.09520318,0.11085006,0.0031519867,-0.037190147,-0.0703628,-0.02887787,0.0895626,-0.01197973,-0.14654249,0.11423566,0.037859105,0.0066177584,-0.025819212,0.10218884,0.051458627,-0.042801794,0.063847855,-0.20240515,-0.07011498,0.008361224,-0.023612652,-0.08112541,-0.106208585,-0.019371338,0.21034425,-0.040273298,0.2089707,0.07387251,0.0007715225,0.10739734,-0.16230261,-0.051960204,0.09631583,0.083552614,-0.01479876,0.02230968,0.09292087,-0.100489095,0.012271665,0.025549067,-0.10226193,0.15319149,-0.002357658,-0.005374849,0.084869824,-0.11843722,0.19083571,-0.12010977,0.15210348,0.031784963,0.09150862,0.016492944,-0.14984992,-0.0024823789,-0.04055349,0.028144578,0.019427113,0.031515412,0.08993261,0.012551576,0.14328885,0.15175654,-0.21423247,-0.06622742,-0.037188545,0.093791604,-0.18607643,0.122200206,0.007728381,0.059793692,-0.1302988,-0.014236771,-0.0001897905,-0.05776781,-0.044989876,0.15133277,0.08606234,0.03251148,-0.08394283,0.0058853365,0.1641606,0.1923258,-0.061140012,0.087267205,-0.022147764,-0.17814286,0.11074771,-0.16634797,-0.09452988,0.06968826,0.1519919,-0.049341798,-0.15252961,-0.1388854,0.042791113,0.018379122,0.047591127,-0.02463074,0.11463973,-0.14032105,0.022103537,-0.042630937,0.028145727,0.10392091,-0.04720165
LUNG1-145,-0.06899478,0.013526425,-0.052098364,-0.018257365,0.10235609,0.010299921,-0.07134446,-0.19805816,0.009723044,0.20880374,0.045490064,-0.004534051,-0.26013112,-0.09756445,-0.13003366,0.016111286,-0.06771517,-0.09431106,0.070418805,-0.09682085,-0.028722774,0.08521531,0.12055647,0.04015513,-0.0032911003,0.07770672,-0.124045,-0.18345714,-0.029627446,0.20930283,0.011376014,-0.097106956,0.1634006,0.12634385,-0.0050974227,-0.09911915,-0.066043705,-0.0014481321,0.06373777,-0.009330966,-0.14342251,-0.03640259,-0.051427823,0.0031333454,0.03189157,-0.06106666,-0.08434178,0.21527979,-0.07685247,0.1829454,-0.026303954,-0.00012256205,0.0982852,-0.10918826,-0.0041916408,-0.035219375,0.14856404,0.057620995,0.08266373,0.063840464,-0.06921676,0.048427075,-0.039747115,-0.12426534,0.056372367,0.06648667,-0.0067317076,0.14695464,-0.21206947,0.15664506,-0.10521636,0.21697435,0.04964431,0.014233096,0.028930955,-0.073817104,0.035017617,-0.046690702,0.17425683,0.03752462,-0.017168827,0.20219763,0.0091665685,0.041797444,0.17234111,-0.23852853,-0.068985194,0.019267682,0.10966467,-0.3337237,0.062934995,0.031680733,0.042342424,-0.09247035,-0.006787166,-0.070483945,0.123740084,-0.01838433,0.148122,0.1106782,0.09575724,-0.10128103,-0.090971194,0.04283211,0.17465848,-0.052888226,0.008189816,-0.069683395,-0.19202343,0.20386559,-0.04012787,-0.015305843,0.0109699145,0.11894949,0.030012317,-0.05769153,-0.056419097,0.12582,-0.08951912,0.14439228,-0.092891015,0.07459967,-0.040434375,-0.10011801,-0.08517226,0.01988399,0.058495924,-0.074441545
LUNG1-146,-0.057086248,0.07801196,-0.08439394,0.076308854,0.15365706,-0.06276693,0.01509878,-0.15914866,0.01401385,0.10747258,0.10020146,-0.002671048,-0.059126817,0.0007283464,-0.116256356,0.05753999,-0.009215777,-0.046402656,0.06020008,-0.117730744,-0.11448434,0.008210275,0.120969445,0.041178975,0.03406607,0.05393516,-0.06488393,-0.12202304,-0.060828112,0.097508445,0.055023007,-0.12963927,0.053966608,0.17859316,-0.014122104,-0.072369196,-0.05389558,-0.007600501,0.042809624,-0.01348225,-0.14413986,0.025322013,0.011144176,0.13416943,-0.06045371,-0.08295719,0.017090209,0.12869385,-0.17166227,0.113095544,0.054311886,-0.0067236833,0.11986007,-0.14046556,-0.039467245,-0.025236528,0.21677738,-0.005175531,-0.06160614,0.06489636,-0.09212938,-0.08189985,-0.013659647,-0.10499484,-0.005586661,0.007470714,0.0043069087,0.17133322,-0.09949898,0.14572841,-0.07878926,0.23528317,0.048113238,0.10367006,0.058600783,-0.07692073,0.0015115952,0.039659664,0.007834673,0.010854147,0.0067640506,0.14149694,-0.047610756,-0.00058960915,0.046641722,-0.11720519,-0.083578736,-0.07503793,0.15805674,-0.15327741,0.08988552,-0.033196807,0.10567735,-0.08862095,0.08307913,-0.05677216,0.010960534,-0.08137436,0.0038497485,0.08395194,-0.003972401,-0.003123913,-0.06987036,0.03411621,0.10120458,-0.09661207,0.055648234,-0.09515689,-0.1556577,0.026669659,-0.11759381,-0.091006964,0.026382348,0.08567198,0.04732217,-0.0847323,-0.07408053,0.036810033,-0.020131491,0.12696724,0.05721594,-0.03536328,-0.02770139,-0.062342294,-0.08790074,0.07174003,0.037013657,-0.15836461
LUNG1-147,-0.037025586,0.05382187,-0.05995346,0.059744447,0.1424072,-0.06916247,0.0072222725,-0.1731292,0.030988738,0.1430914,0.09588615,-0.028015759,-0.17095676,0.0018989183,-0.113988414,0.036289793,-0.020613465,-0.07451686,0.07668802,-0.08584013,-0.098377585,0.05155108,0.103284255,0.0881054,0.05750661,0.046751752,-0.053616814,-0.12925595,-0.053595103,0.08891481,0.058233857,-0.12526445,0.07737079,0.114399716,0.011614498,-0.0466121,-0.017544564,0.0067337323,0.02407528,0.0063180244,-0.122075185,-0.004345186,-0.0015958995,0.08969833,-0.052743457,-0.09782093,0.0020179283,0.15354481,-0.1511704,0.11074496,0.03492614,-0.03141836,0.13633922,-0.13740489,-0.038118705,-0.031003013,0.18465215,-0.00084901974,-0.022059588,0.054964148,-0.0797546,-0.021415327,-0.010873822,-0.09239457,0.038471397,-0.0031917207,0.029115608,0.16506173,-0.093679324,0.17416072,-0.110395655,0.24067679,0.043067712,0.11687363,0.04063066,-0.052607432,0.018690811,-0.028591197,0.06925109,0.025466114,0.0057017654,0.14090523,0.004597202,0.016262397,0.10073331,-0.16695185,-0.072680704,-0.030812413,0.11287884,-0.18973118,0.11768346,0.020348147,0.08874867,-0.11667978,0.080598496,-0.09169037,-0.018508248,-0.07311637,0.013352467,0.08931033,0.0208082,-0.052272502,-0.06346133,0.07718091,0.111038506,-0.08528538,0.05405214,-0.06733477,-0.18447867,0.0705642,-0.114454105,-0.099491686,0.03586518,0.092199884,0.010649238,-0.09410921,-0.04160871,0.040519197,0.0071979687,0.11278896,0.039680447,0.037130542,-0.048588324,-0.08405959,-0.051257808,0.07088216,0.06908105,-0.100934446
LUNG1-148,-0.00845924,0.027299203,-0.024093535,0.00049450994,0.038713787,0.0027161054,0.011417016,-0.14884129,0.018765278,0.14524347,0.027040083,-0.0055293813,-0.13845074,0.021198396,-0.026707672,0.0381759,0.01112967,-0.009832643,0.006899923,-0.06860483,-0.08017187,0.11623945,0.097318575,-0.03054874,0.022748038,0.06858233,-0.09708372,0.012008328,-0.064095914,0.026049713,0.006404763,-0.06870661,0.049647447,0.12160069,-0.046901703,-0.0348645,-0.033099428,0.039246358,-0.0061733695,0.01975668,-0.088533774,-0.023774501,-0.03176844,-0.0030613095,-0.02833813,-0.018583313,-0.026796728,0.10642649,-0.06322228,0.057563737,0.050953176,0.048844706,0.09326517,-0.074252546,-0.017245831,-0.07824221,0.07684891,-0.039545245,-0.062480167,0.11792712,-0.07069095,0.026965752,-0.05862757,-0.09893329,0.03304653,0.07082002,0.01044672,0.09695992,-0.070278354,0.12184719,-0.08519446,0.14585151,0.017686103,0.0437825,0.049413644,-0.09545305,0.011181778,0.011132261,0.011829534,0.034210533,0.05089255,0.0440196,-0.08889922,0.108195886,0.06127734,-0.05074638,-0.11542606,-0.04366805,0.11710516,-0.14180684,0.12656607,-0.003447121,0.07838637,-0.14863373,0.025116796,-0.09418326,0.013082301,-0.025414208,0.00697631,0.08789092,-0.0017191432,-0.034448966,0.049569145,0.059664294,0.118366435,-0.007493699,0.04677266,-0.047272842,-0.03068515,0.095835246,-0.1373831,-0.088763736,0.043662205,0.10742915,0.012025097,-0.06312814,-0.10139039,0.052469343,0.02942327,0.09224437,0.06058557,-0.042067863,-0.072576,-0.05048392,-0.014762584,0.051400322,0.09964208,-0.1172588
