patient_id,original_shape_LeastAxisLength,original_firstorder_10Percentile,original_firstorder_Minimum,original_gldm_DependenceVariance,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_gldm_DependenceVariance,wavelet-LHL_glszm_GrayLevelNonUniformity,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LHH_ngtdm_Busyness,wavelet-HLL_firstorder_Skewness,wavelet-HLH_firstorder_Median,wavelet-HLH_firstorder_Skewness,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis
LUNG1-399,93.61200428097575,-50.002598438580826,-69.82724476694645,51.346569390820974,0.2882917873031566,26.036523720869983,110.6923076923077,0.1669567235178095,1805716564.5,47731.82010875004,-1.7589665358247428,-0.0003242297273034,0.5988994650688065,234510092.6957694,6.373023606831348
LUNG1-400,84.52679834632072,-50.43222936446891,-67.64831250757238,57.69877773066298,0.252352,25.903692025965967,138.0446735395189,0.1581267738138819,1117474984.419355,53240.343904449626,-0.4422943170831709,-0.0008517714722711,-0.108612542697411,190827237.3170975,18.49247206168292
LUNG1-401,100.2423295931756,-29.56715434164608,-75.87062408241209,56.082588499961226,0.2903158971569903,25.869363860811305,177.7487781036168,0.1737524712645325,2823951860.3170733,74976.42124433295,-0.6495789479710129,-0.0025539364550467,0.1495014050556928,260782650.95195195,2.148870473228184
LUNG1-402,118.58927935416654,-41.04829417844452,-69.60320512265523,62.05353560232511,0.284926631146825,25.92141378237498,261.80511925538104,0.1523008256284939,3183693508.925,70916.2323391504,-0.8428945113626185,0.0001554685913426,0.2358086146939148,117859072.11052015,6.05411012330082
LUNG1-403,91.02968373140648,-25.555100224299387,-71.68093079659994,54.08641004902684,0.2848725234072576,26.60950898065652,91.0,0.1805555555555555,1327018121.0,39243.3077776229,-0.4590025913390419,-0.0003565211162005,0.0675052253626218,229877466.4615072,3.389900316196211
LUNG1-404,112.23674020388476,-63.14624901287718,-78.13080308816049,54.37587890301978,0.2716489775546454,25.113436122907963,100.91291291291292,0.151520890259629,5544571222.954545,69652.24153163667,-0.9453484533101008,0.001799253206901,0.3484712711287233,382777443.4950479,21.410365985726514
LUNG1-405,108.18908776839996,-40.52825372997359,-88.82567490081352,56.545798504007,0.2394214876033057,27.60696693456278,109.74403815580284,0.1744738285465864,1144047604.891892,43436.88770538896,-1.000682956351349,-0.001648359673952,0.2679990475178681,164974841.58424613,1.3141894956486575
LUNG1-407,99.31930918626423,-19.40260693540733,-67.82783919283722,57.78722980655839,0.2701924221384646,26.483144824408527,414.39943342776206,0.1677051531476171,2229907982.193548,59783.136046199485,-1.2832789913401763,-0.0067160264461829,0.1902857974002885,112470405.45279685,2.662073289916008
LUNG1-408,84.92733008139913,-0.2143925361866173,-70.25630367158566,53.95072568981425,0.2836854680662568,25.745931871080547,260.3998632946001,0.1779903371801778,1421410749.9473684,37641.3259971908,-0.834958104351172,-0.0004793538752307,0.1943681026891408,110153188.48051414,1.018633908970118
LUNG1-409,115.18154247615256,-47.33093825889644,-73.20182342942718,56.75858321755995,0.3183440338774674,25.30033714339529,487.2409261576971,0.1524533561194296,7520824549.916667,91650.73925340932,-0.6354028385811645,-0.0023458957351121,0.2089248960647872,257660996.0113,3.783537680140636
LUNG1-410,113.03641401715554,-22.581926725336263,-85.3681541215312,49.96285891985117,0.2369852199464935,25.692535907842267,199.0472906403941,0.1961057050644276,2914128609.0,85053.12756439351,-0.4564621476746975,0.0018774029732833,0.1689618549794306,438296553.0045633,2.9722524482557566
LUNG1-411,109.71863900805798,-37.64774824477342,-76.73494521560445,54.51267083703607,0.2558709529087434,26.6783173249764,374.02581261950286,0.1787886293592269,13828877626.721312,228950.4914723889,-0.3595033588843065,-0.0006313390458592,0.1348485941650697,1480885852.4286084,5.243140558215877
LUNG1-412,92.30743301918795,-54.48903100108441,-77.27455256658119,60.44615194951729,0.2641486874269316,26.188476450340648,148.86925434116446,0.1520625682749381,1489973816.6666667,57912.842133508806,-0.9190700219815402,0.0008595849506165,0.2517881627875279,31951304.62870679,13.520499934571731
LUNG1-413,86.10285716717065,-14.453114751105424,-64.6943114679776,59.21366512511084,0.2778738946559015,27.37333758996424,184.89912706110573,0.1793395994773091,1309266332.48,38397.26340517674,-0.4877024698659769,-0.0012931767662339,0.1471606950825075,74364919.35006502,3.0769548109529747
LUNG1-414,98.18369457346944,-17.447902599061187,-74.8543543818077,50.18174159024541,0.2288399134667387,27.28389706768772,58.725,0.183515625,1435031286.4375,44285.90732815215,-0.7742961181708837,-0.0033385389386023,0.3634136563762606,235551941.93143624,2.286855199611803
LUNG1-415,97.3188828240556,-53.4682136134835,-75.02846743017466,55.1405806875054,0.2667501964365351,26.11162238773168,139.9648484848485,0.1696543617998163,3372804002.6666665,51444.18125926641,-0.4126977482368327,-0.0008067296217564,0.2576114177127222,327107283.55928016,6.910656526886132
LUNG1-416,87.61349751705964,-17.104905881327532,-64.01150344396441,57.78035658470704,0.3097149824721841,25.898901140224847,228.5656108597285,0.1477476476145627,1522885798.7826087,55717.50419164539,-0.5632888982543578,-0.0018515088266559,0.0992233006892086,147961639.0555796,1.6370228700943434
LUNG1-417,98.39051589288822,-63.610582867428526,-78.09123778767106,59.00565497670006,0.2703672049082751,27.45268326856829,102.73579545454544,0.1459315276342975,1749805711.8372092,63332.08452844874,-0.5246047962729145,6.463657775553772e-05,0.0836726219667605,114099147.43731616,23.523545449074344
LUNG1-418,112.53595187123634,-63.53336763819565,-83.72240991432933,57.97507436948885,0.2628124343625289,28.14469172620717,107.3671497584541,0.1728939609636942,1537878560.3421052,52731.784509529934,-0.7102390113422744,0.0001009281163185,0.1644850912579688,154591437.5367769,5.983368718652969
LUNG1-419,124.37386805095332,-49.6925349312595,-73.82713004284501,51.821317305116665,0.2739467382086415,25.636006329204235,496.187769502156,0.1945071617021387,20369043539.08,302589.8479626153,-0.9631629064757364,0.0002280089570629,0.2031692189229921,2532006571.8485794,6.763445571284787
LUNG1-420,100.26655019181403,-52.83015956092689,-75.09080341652206,54.385240920624426,0.2430651503879264,27.18538271500459,93.1011235955056,0.1743466733998232,946891937.2,42127.23629156805,-1.1134475809824895,-0.0002731304579983,0.3856758745083737,198971587.0202869,6.557047524164426
LUNG1-421,95.4735392632941,-28.758395644869843,-70.3269853804059,53.097053156393486,0.2429888058225545,26.168554765349366,64.75520833333333,0.1686333550347222,941520271.4444444,40292.75946396215,-0.3084855590557821,0.0006916699861926,0.0746929856950576,256467545.64045748,6.608175055426276
LUNG1-422,105.82966619890112,102.14411932540293,-98.81274329109002,53.90091508582949,0.2436128257887517,24.304565159943163,1345.867256637168,0.3970109901584567,3868352991.652174,69110.43511226325,-0.3072066802860918,-0.0012794240488778,0.2939265275320324,707189560.4278846,0.6451459915957201
